Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
5,0,4,0,4,4.8644651286778995,14.593395386033698,9.865771592583512,0.6760436027125901,4.635002235148213,3.290835997350763,3.2863891805726624,False,55.187591,5,350,2685
6,0,4,0,4,4.731451245231172,14.194353735693516,9.865771592583508,0.6950490157064894,4.655486464937494,3.2897495944307575,3.2874755834926694,False,69.879098,6,400,2685
7,0,1,0,1,4.8288206963568285,14.486462089070486,9.865771592583513,0.6810338874960287,4.79951204987934,3.2833952152944366,3.2938299626289878,False,52.972467,5,350,2685
8,0,4,0,4,4.814473109176332,14.443419327528996,9.865771592583513,0.6830634331705279,4.629088343356959,3.2964153366844116,3.280809841239013,False,54.223196,5,350,2685
9,0,11,2,9,4.784419356398443,14.353258069195329,9.86577159258351,0.6873541564585416,4.713913656771065,3.2850867723689845,3.2921384055544394,False,98.061756,8,500,2685
10,0,4,0,4,4.603287113232497,13.809861339697491,9.86577159258351,0.7144004816488347,4.537839037749617,3.288686058305024,3.2885391196183997,False,60.56401,5,350,2685
11,0,4,0,4,4.81299697503296,14.438990925098881,9.865771592583517,0.6832729270183369,4.874182678412627,3.279708131808855,3.297517046114572,False,39.772461,4,300,2685
12,0,7,0,7,4.700286287952744,14.100858863858232,9.865771592583506,0.6996574951806919,4.690558370666757,3.2878057491216413,3.2894194288017835,False,57.042484,5,350,2685
13,0,5,0,5,4.8145248004638885,14.443574401391665,9.865771592583508,0.6830560994398258,4.973779215800995,3.293010837145116,3.2842143407783086,False,51.865248,5,350,2685
14,1,15,7,13,4.996989464738087,14.990968394214262,9.74129161634841,0.6498106966930864,4.490779691666115,3.2474849903722887,3.2467300905977834,False,181.255481,14,800,2685
15,0,4,0,4,4.681671506321708,14.045014518965123,9.86577159258351,0.7024394014873862,4.73299670715164,3.2841996715108372,3.2930255064125893,False,40.99062,4,300,2685
16,0,6,0,6,4.553879775474534,13.6616393264236,9.865771592583513,0.7221513726761674,4.1932740403065205,3.2904718680022707,3.286753309921154,False,127.636491,9,550,2685
17,0,6,0,6,4.7904498061365794,14.37134941840974,9.865771592583512,0.6864888818266036,4.6397553049642815,3.287506382499196,3.289718795424229,False,65.428781,6,400,2685
18,0,10,3,9,4.366738379038829,13.10021513711649,9.865771592583513,0.7530999673914581,4.3440896197695125,3.289566494907073,3.287658683016353,False,74.528387,6,400,2685
19,0,5,0,5,4.681125637210049,14.043376911630148,9.865771592583508,0.7025213134038353,4.595179048615778,3.2875065859666215,3.289718591956803,False,56.257645,5,350,2685
20,0,13,3,12,5.265169222120649,15.795507666361948,9.86577159258351,0.6245935110774324,4.097462772280706,3.300707703487473,3.2765174744359515,False,57.406776,6,400,2685
1,0,8,0,8,4.782637522589318,14.347912567767953,9.865771592583512,0.6876102391888418,4.620570900970596,3.284923002883899,3.2923021750395276,False,443.945418,15,1630,2686
2,0,15,7,11,5.014434130186467,15.043302390559402,9.86577159258351,0.655824853908068,4.463640814865244,3.280265484755039,3.296959693168388,False,395.541841,15,1670,2686
3,0,6,0,6,4.6037190220076045,13.811157066022814,9.865771592583513,0.7143334584800686,4.496573549128461,3.2986382031973895,3.278586974726036,False,321.645314,9,1370,2686
4,0,7,0,7,4.911191156908374,14.733573470725123,9.865771592583513,0.669611592339517,4.567509474298235,3.289079928930515,3.2881452489929104,False,388.214443,15,1630,2686
5,1,13,5,10,5.039694475270846,15.119083425812537,9.75228123085455,0.6450312466828946,4.653279113237585,3.244264126486507,3.25727432711866,False,386.10009,15,1630,2686
6,0,5,0,5,4.835528610691599,14.506585832074796,9.86577159258351,0.6800891475628806,4.557940839152129,3.2811533661284775,3.2960718117949486,False,426.709281,15,1670,2686
7,0,4,0,4,4.498890841853362,13.496672525560086,9.865771592583512,0.7309780669198018,4.456028767049321,3.2931424592958503,3.2840827186275763,False,196.833269,3,1030,2686
8,0,7,0,7,4.6625672597946455,13.987701779383936,9.865771592583513,0.7053175531039978,4.784768929998373,3.282234950762887,3.2949902271605374,False,437.058517,15,1670,2686
9,0,15,6,9,5.423946335847417,16.27183900754225,9.865771592583512,0.6063095626751576,4.90252169875294,3.294457402340446,3.282767775582979,False,382.20644,15,1630,2686
10,0,11,0,11,4.853279999099158,14.559839997297473,9.865771592583513,0.6776016490850689,4.697064187439669,3.2956682027323527,3.2815569751910725,False,275.185007,15,1630,2686
11,0,7,2,6,4.492711498144443,13.478134494433329,9.86577159258351,0.7319834652680028,4.494606418948685,3.2909600475177054,3.2862651304057198,False,219.365417,10,1420,2686
12,0,6,0,6,4.9270302186255295,14.78109065587659,9.865771592583506,0.6674589732430282,4.8808653894200855,3.2849956234578626,3.2922295544655635,False,261.024461,15,1630,2686
13,0,0,0,0,4.451224815889344,13.353674447668034,9.865771592583508,0.7388057595118607,4.509103549965628,3.283558864168785,3.2936663137546405,False,121.099522,2,980,2686
14,0,9,0,9,4.880659508176952,14.641978524530856,9.86577159258351,0.6738004413853366,4.575564512267087,3.2882729587265116,3.288952219196915,False,280.426481,15,1670,2686
15,0,7,0,7,4.646932178003468,13.940796534010403,9.86577159258351,0.7076906666354871,4.596316360211195,3.28004102006526,3.2971841578581658,False,267.704231,15,1670,2686
16,0,8,2,6,4.78515647450559,14.35546942351677,9.865771592583508,0.6872482746138311,5.11466029470226,3.292129583274979,3.2850955946484452,False,252.919322,15,1630,2686
17,0,4,0,4,4.536925170245702,13.610775510737106,9.865771592583508,0.7248500707987371,4.545689120642997,3.2885522228681836,3.2886729550552403,False,132.696325,4,1080,2686
18,0,6,0,6,4.570129706949723,13.71038912084917,9.86577159258351,0.7195836314799255,4.59279133993981,3.284034530560845,3.2931906473625796,False,283.951526,15,1630,2686
19,0,7,0,7,5.0063474383783735,15.01904231513512,9.86577159258351,0.6568841997762725,4.74327990590731,3.293077222134003,3.2841479557894218,False,279.070404,15,1670,2686
20,0,1,0,1,4.478777986229977,13.43633395868993,9.86577159258351,0.7342606713197118,4.38638982325866,3.29700015564669,3.280225022276735,False,128.431864,2,1020,2686
1,0,3,0,3,5.033958739507865,15.101876218523595,9.865771592583512,0.653281185054503,5.060777172920781,3.2824796665460534,3.294745511377372,False,190.33638,0,2680,2687
2,0,3,0,3,4.797692069097857,14.393076207293571,9.86577159258351,0.6854526058567044,4.9291779036817855,3.29202689810443,3.2851982798189945,False,195.967736,0,2680,2687
3,0,7,0,7,5.665685523425915,16.997056570277746,9.865771592583512,0.5804400045261658,5.847462277834112,3.2882575848744047,3.288967593049021,True,140.461027,2,2660,2687
4,0,7,0,7,5.286096765359476,15.858290296078428,9.865771592583508,0.6221207588199593,5.306268698831308,3.2855923134817164,3.2916328644417088,False,177.006824,3,2710,2687
5,0,5,0,5,5.235939343009498,15.707818029028495,9.865771592583512,0.6280803339045108,4.961433683677976,3.2975298711083094,3.279695306815115,False,195.983967,4,2760,2687
6,0,5,0,5,5.6517272672968515,16.955181801890554,9.86577159258351,0.5818735362355977,5.594927131570051,3.289768574546213,3.2874566033772146,False,146.341404,1,2610,2687
7,0,8,0,8,5.9140711632339675,17.742213489701903,9.86577159258351,0.5560620493215174,5.7930868680405325,3.2909715109659654,3.2862536669574594,False,152.446784,0,2680,2687
8,0,10,0,10,5.426114970581216,16.27834491174365,9.865771592583508,0.6060672412381475,5.391099963980983,3.283126261337299,3.294098916586126,False,161.965986,4,2760,2687
9,0,19,0,19,6.0560046526041145,18.16801395781234,9.865771592583513,0.5430297233089244,6.165876990241766,3.289264957506007,3.287960220417418,True,143.953124,0,2680,2687
10,0,5,0,5,5.706037437748454,17.118112313245362,9.865771592583508,0.5763352530962038,5.8140960555202605,3.296573704048957,3.28065147387447,False,148.595357,4,2760,2687
11,0,8,0,8,5.415298748999674,16.24589624699902,9.86577159258351,0.607277766802551,5.462581709285176,3.2891832953781064,3.288041882545318,False,171.370175,3,2710,2687
12,0,3,0,3,5.11220854295454,15.336625628863619,9.865771592583515,0.6432817642764961,4.982853634822467,3.2901654654045145,3.28705971251891,False,192.496522,0,2680,2687
13,0,9,0,9,5.531264967243152,16.593794901729456,9.865771592583512,0.5945458318009746,5.417101763273616,3.282701984462106,3.294523193461321,False,157.118552,1,2610,2687
14,0,5,0,5,5.488071477654549,16.464214432963647,9.865771592583512,0.5992251639307409,5.271140255772756,3.286350318366778,3.290874859556647,False,170.382573,2,2660,2687
15,0,6,0,6,5.577242722722831,16.731728168168495,9.86577159258351,0.5896445061397054,5.383557562582616,3.286382032534811,3.290843145388613,False,162.025409,2,2660,2687
16,0,11,0,11,5.829088687595996,17.487266062787988,9.865771592583505,0.5641688962219981,5.7981309058033,3.295484784102129,3.281740393821296,False,175.758843,7,2910,2687
17,0,1,0,1,5.1875944299481,15.562783289844301,9.86577159258351,0.6339336228514825,5.206838425791031,3.290844216338297,3.286380961585129,False,180.940397,3,2710,2687
18,0,5,0,5,5.780174994259979,17.340524982779936,9.86577159258351,0.5689430742368381,5.926254573790838,3.2834557589391493,3.2937694189842754,False,158.148135,3,2710,2687
19,0,6,0,6,5.328392706965822,15.985178120897466,9.865771592583512,0.6171824622764737,5.456338678633961,3.2913851340344564,3.2858400438889688,False,182.952666,4,2760,2687
20,0,6,0,6,5.324445073646721,15.973335220940161,9.86577159258351,0.6176400517563814,5.498611523518121,3.286653285878196,3.2905718920452296,False,177.788748,2,2660,2687
1,0,3,0,3,4.401795700295694,13.205387100887084,9.865771592583512,0.7471020362531265,4.523122211805635,3.282599067071642,3.2946261108517847,False,225.979632,15,1230,2688
2,0,1,0,1,4.497639459092312,13.492918377276936,9.86577159258351,0.7311814476843047,4.319503113231172,3.291685223193011,3.2855399547304147,False,84.218601,4,680,2688
3,0,6,0,6,4.615687569349417,13.84706270804825,9.865771592583517,0.7124811810702129,4.676370058814797,3.2888659878985265,3.2883591900248983,False,205.072696,15,1230,2688
4,0,13,8,10,4.360270462142379,13.080811386427138,9.865771592583512,0.7542170971764333,4.998843947306028,3.2848974480905504,3.2923277298328752,False,189.218677,15,1230,2688
5,0,2,0,2,4.606461723686083,13.819385171058249,9.865771592583508,0.7139081421107836,4.350633660036863,3.2864751406508796,3.2907500372725456,False,195.594967,15,1230,2688
6,0,7,0,7,4.758428346814589,14.275285040443766,9.865771592583512,0.6911085533236274,4.598544094044327,3.2767635204986614,3.3004616574247647,False,198.751517,15,1270,2688
7,0,13,3,11,4.680450698594731,14.041352095784193,9.865771592583506,0.7026226196226236,4.802603276091255,3.2832915728787144,3.2939336050447108,False,277.316541,15,1230,2688
8,0,4,0,4,4.788591659761028,14.365774979283085,9.86577159258351,0.6867552642868875,4.6568713124412,3.289247562696778,3.2879776152266476,False,303.128576,15,1230,2688
9,0,2,0,2,4.608185599867616,13.824556799602847,9.865771592583508,0.7136410762091796,4.55336361679219,3.2883237687689277,3.2889014091544984,False,298.949614,15,1230,2688
10,0,7,1,6,4.793951768351918,14.381855305055755,9.865771592583508,0.6859874044981752,4.2792625151330235,3.2867617022843083,3.290463475639118,False,309.363056,15,1230,2688
11,0,6,0,6,4.538362696394864,13.615088089184592,9.865771592583513,0.7246204745763326,4.740209533752513,3.288853226550679,3.288371951372745,False,310.062036,15,1230,2688
12,0,6,1,6,4.6097654526728284,13.829296358018485,9.865771592583513,0.7133964980700666,4.521440917851303,3.2805214816291803,3.296703696294244,False,303.229419,15,1230,2688
13,0,10,7,3,4.819323661857572,14.457970985572716,9.86577159258351,0.6823759435143659,3.9420728794376223,3.293040504682603,3.2841846732408215,False,286.512639,15,1230,2688
14,0,3,0,3,4.615558144698423,13.84667443409527,9.86577159258351,0.7125011597218311,4.551487801388448,3.2914242840952603,3.285800893828165,False,309.435186,15,1230,2688
15,0,6,0,6,4.558494876372018,13.675484629116054,9.865771592583513,0.7214202538445038,4.404174233335898,3.2965064249171383,3.280718753006288,False,319.06456,15,1230,2688
16,0,5,1,5,4.804777853432285,14.414333560296857,9.86577159258351,0.6844417434433457,4.395446757222483,3.2917498967329033,3.2854752811905223,False,294.832968,15,1230,2688
17,0,13,7,9,4.567616230590561,13.702848691771683,9.865771592583515,0.7199796052997167,4.66370836922604,3.2869417908130076,3.2902833871104185,False,278.19038,15,1230,2688
18,0,7,2,6,4.634228852748194,13.902686558244582,9.865771592583513,0.7096305847975048,4.241809850456937,3.290629255078017,3.2865959228454082,False,301.861352,15,1230,2688
19,0,8,0,8,4.576195287302458,13.728585861907373,9.86577159258351,0.7186298495577763,4.623170803537689,3.2844723276876606,3.292752850235765,False,316.120886,15,1230,2688
20,0,8,4,7,4.517334357732209,13.552003073196627,9.865771592583506,0.7279936065020669,4.395157822458922,3.2886695855917685,3.2885555923316563,False,316.404022,15,1270,2688
1,0,4,0,4,4.9089409634029355,14.726822890208807,9.865771592583512,0.6699185334226307,5.223238999723687,3.283895451174043,3.2933297267493833,False,141.428672,0,1480,2689
2,0,2,0,2,4.898290268242029,14.694870804726087,9.86577159258351,0.6713751841500051,4.881326299735806,3.282513524815399,3.2947116531080263,False,170.32979,4,1560,2689
3,0,1,0,1,4.895672906330193,14.68701871899058,9.865771592583508,0.6717341198610232,4.941147175048046,3.2935954189841707,3.283629758939255,False,166.007191,4,1560,2689
4,0,3,0,3,5.213270758868268,15.639812276604804,9.86577159258351,0.6308113817543364,5.019058152581851,3.295049039544473,3.2821761383789507,False,156.666593,3,1510,2689
5,0,6,0,6,5.31861744831088,15.955852344932639,9.865771592583508,0.6183168018420991,5.181410581816385,3.2936535557063435,3.2835716222170825,False,140.800684,0,1480,2689
6,0,3,0,3,5.269747164899794,15.809241494699382,9.865771592583512,0.6240509132516805,5.128021075785413,3.2878525955625997,3.2893725823608246,False,160.288777,6,1660,2689
7,0,6,0,6,4.9663764980508756,14.899129494152627,9.865771592583512,0.6621710078065617,5.095019041055116,3.2749886492733054,3.302236528650119,False,143.142243,2,1460,2689
8,0,0,0,0,4.770927486936398,14.312782460809196,9.865771592583512,0.6892979488508019,4.7398045864942535,3.2910815079295355,3.286143669993889,False,148.23892,1,1410,2689
9,0,4,0,4,4.961618560461245,14.884855681383735,9.865771592583508,0.662805995823156,4.871854872950378,3.2870014453597562,3.290223732563669,False,157.573401,3,1510,2689
10,0,4,0,4,5.068980144612874,15.206940433838623,9.865771592583513,0.6487676883793211,5.073823823288711,3.280176936332952,3.2970482415904723,False,127.481191,1,1410,2689
11,0,5,0,5,4.966223115711797,14.89866934713539,9.865771592583512,0.662191459029892,5.125928573312577,3.2858401608202326,3.291385017103192,False,147.757854,3,1510,2689
12,0,5,0,5,5.24445012255692,15.73335036767076,9.865771592583513,0.6270610748525579,4.93394999745129,3.292633142306095,3.2845920356173317,False,139.823371,0,1480,2689
13,0,1,0,1,4.860736849531687,14.58221054859506,9.865771592583512,0.6765621412272119,4.918602819911152,3.2830626138756647,3.29416256404776,False,155.959424,2,1460,2689
14,0,10,0,10,5.549876418513854,16.649629255541562,9.865771592583515,0.5925520287065762,5.2228758702289575,3.2976631579033326,3.279562020020091,False,126.794977,0,1480,2689
15,0,2,0,2,4.72595288697896,14.17785866093688,9.865771592583513,0.6958576628899458,4.664458638525563,3.283301846208332,3.2939233317150927,False,166.233267,2,1460,2689
16,0,3,0,3,4.959344623840674,14.878033871522021,9.865771592583505,0.6631099026779025,4.775712034133565,3.2858005850462226,3.291424592877203,False,157.589639,4,1560,2689
17,0,1,0,1,4.956277829983744,14.868833489951232,9.86577159258351,0.6635202149012611,5.048217853604643,3.293955765892688,3.2832694120307373,False,150.733965,0,1480,2689
18,0,2,0,2,4.774073680776309,14.322221042328927,9.865771592583512,0.6888436900551596,4.758537441613228,3.2936143609699386,3.2836108169534843,False,164.176086,3,1510,2689
19,0,9,0,9,5.186149888673136,15.55844966601941,9.86577159258351,0.6341101976330552,5.113499211202221,3.291717709278077,3.285507468645349,False,135.384053,3,1510,2689
20,0,2,0,2,5.12116852591256,15.36350557773768,9.865771592583512,0.6421562801968452,5.198151563300051,3.2785361169429676,3.298689060980459,False,154.381335,3,1510,2689
1,0,6,0,6,4.9592962344439,14.877888703331699,9.865771592583512,0.6631163728475942,4.789145501813578,3.2893445098897685,3.2878806680336576,False,63.876899,5,350,2690
2,0,5,0,5,4.790119644266161,14.370358932798483,9.865771592583515,0.6865361984846579,4.7887327248322284,3.28067312544147,3.2965520524819567,False,52.437297,5,350,2690
3,0,14,4,10,4.670468996905268,14.011406990715805,9.865771592583512,0.7041242609768411,4.40411662831541,3.2824991682759497,3.294726009647475,False,98.728369,8,500,2690
4,0,2,1,2,4.787857610470252,14.363572831410757,9.865771592583512,0.6868605540126271,4.734965927011053,3.2826092283092514,3.2946159496141725,False,83.304018,7,450,2690
5,0,3,0,3,4.831245564823302,14.493736694469906,9.865771592583508,0.6806920672394855,4.762861184581488,3.298610373574282,3.2786148043491425,False,56.120376,5,350,2690
6,0,4,0,4,4.6016628920288065,13.80498867608642,9.865771592583512,0.714652639279119,4.668171807941952,3.2962868817001234,3.2809382962232996,False,57.242054,5,350,2690
7,0,4,0,4,4.759752433380262,14.279257300140786,9.86577159258351,0.6909162980406718,4.653187591013759,3.2921178910633624,3.2851072868600637,False,58.316148,5,350,2690
8,0,8,0,8,4.676962136498891,14.030886409496674,9.865771592583513,0.7031467082440321,4.683321386607201,3.2949335810564566,3.282291596866966,False,57.81702,5,350,2690
9,0,19,4,18,5.350309880962244,16.050929642886732,9.865771592583512,0.6146542170506436,5.310335997881424,3.2929498381136706,3.2842753398097533,False,61.04118,6,400,2690
10,0,26,7,25,5.619809137632604,16.859427412897812,9.865771592583512,0.5851783308510223,4.64439345415996,3.284105478844911,3.293119699078515,False,59.60116,6,400,2690
11,0,16,7,11,4.616557592445449,13.849672777336348,9.865771592583512,0.7123469089268227,4.79018786956385,3.2956853108576722,3.281539867065753,False,66.007381,6,400,2690
12,0,3,0,3,4.584142217001156,13.752426651003468,9.865771592583513,0.7173840546798075,4.624869698820632,3.2819792114947672,3.295245966428658,False,83.112392,6,400,2690
13,3,16,9,10,5.907098630887129,17.721295892661388,9.609402129486135,0.5422516608091573,4.650090135197752,3.1991012014333906,3.2071935523285413,True,55.104711,6,400,2690
14,0,11,2,11,4.710678999536954,14.132036998610863,9.865771592583515,0.6981139090955742,4.801813956405136,3.29210025555158,3.285124922371846,False,65.458929,6,400,2690
15,0,1,0,1,4.615904479664551,13.847713438993654,9.865771592583513,0.7124477001959453,4.630246562384918,3.2969329838139423,3.2802921941094842,False,55.469938,5,350,2690
16,0,3,0,3,4.7442365523776715,14.232709657133015,9.86577159258351,0.6931759187288048,4.775341371423125,3.2772382563648605,3.299986921558564,False,54.564789,5,350,2690
17,0,4,0,4,4.524938584223891,13.574815752671674,9.865771592583508,0.7267702024347413,4.71844935714399,3.293765705939615,3.283459471983809,False,74.894647,6,400,2690
18,2,14,6,10,4.9647633323270455,14.894289996981136,9.693861185319843,0.6508441280037285,4.815376482159,3.2392843181704207,3.2236595210470305,False,92.500495,8,500,2690
19,0,10,0,10,4.7134864943014625,14.140459482904387,9.865771592583508,0.6976980913888325,4.609458076010126,3.288690359156212,3.2885348187672148,False,55.737314,5,350,2690
20,0,11,3,9,4.782724488827383,14.348173466482148,9.865771592583512,0.6875977360902634,5.108499488585773,3.2878816063692047,3.289343571554222,False,79.062902,7,450,2690
1,0,13,5,8,5.042822994808378,15.128468984425133,9.865771592583512,0.6521328498435892,4.30390626315831,3.285124628229501,3.292100549693925,False,439.519681,15,1630,2691
2,0,5,0,5,4.614635715706741,13.843907147120223,9.865771592583512,0.7126435830390386,4.479479574252005,3.289401516031884,3.2878236618915415,False,433.085061,15,1630,2691
3,0,7,0,7,4.820148880324447,14.460446640973341,9.865771592583513,0.6822591194817647,4.7334991993355,3.289237153114454,3.2879880248089712,False,443.732504,15,1670,2691
4,0,5,0,5,4.713055601884224,14.139166805652671,9.865771592583512,0.6977618786305918,4.560485805025262,3.289999287468967,3.2872258904544585,False,431.054172,15,1630,2691
5,0,2,0,2,4.476986247448893,13.430958742346679,9.86577159258351,0.7345545304578716,4.455729701473867,3.2890863313046843,3.2881388466187405,False,219.605991,3,1070,2691
6,0,13,0,13,4.812656486844773,14.437969460534319,9.865771592583512,0.683321267547438,4.46818981756216,3.282922685573168,3.2943024923502575,False,443.101407,15,1670,2691
7,0,5,0,5,4.56084012178396,13.682520365351879,9.865771592583508,0.7210492898345331,4.449607857727077,3.2838449492484805,3.293380228674946,False,431.100741,15,1630,2691
8,0,11,5,7,4.529299460801981,13.587898382405944,9.865771592583513,0.726070457323852,4.463988465300695,3.2958979417732652,3.28132723615016,False,429.444768,15,1670,2691
9,0,12,4,10,4.508604117795497,13.525812353386492,9.86577159258351,0.7294032576249213,4.60597483243518,3.279545855207802,3.2976793227156245,False,400.27543,13,1530,2691
10,0,17,1,16,4.733498095205584,14.200494285616752,9.865771592583512,0.6947484639725711,4.9579301735276795,3.290191130719888,3.287034047203539,False,462.494893,15,1630,2691
11,0,8,0,8,4.697532226230034,14.0925966786901,9.865771592583512,0.7000676892642421,4.1576225764229,3.2849747376340086,3.2922504402894175,False,455.539849,15,1630,2691
12,0,20,12,12,4.743835598759188,14.231506796277564,9.86577159258351,0.693234506634535,4.64576606131409,3.2914172201979763,3.2858079577254493,False,431.308842,15,1630,2691
13,0,1,0,1,4.523214558757747,13.569643676273241,9.865771592583513,0.7270472112568429,4.5497497558058875,3.279154579684498,3.298070598238926,False,255.690581,5,1130,2691
14,0,15,0,15,5.015046321296407,15.045138963889222,9.86577159258351,0.6557447967920379,4.649687239806092,3.297626583103202,3.279598594820223,False,335.293404,15,1630,2691
15,0,7,4,4,4.639367353805448,13.918102061416345,9.865771592583515,0.7088446074794444,4.491177915724719,3.294485372808116,3.282739805115308,False,314.623733,15,1670,2691
16,0,7,1,6,5.099346200426775,15.298038601280325,9.865771592583513,0.6449043468721426,4.833340738296582,3.289104537290121,3.288120640633304,False,372.665587,15,1630,2691
17,0,11,1,10,5.078275164577838,15.234825493733513,9.865771592583513,0.6475802165664166,4.784119009119813,3.2856559560029965,3.2915692219204273,False,430.851178,15,1670,2691
18,0,5,1,4,4.691762206702965,14.075286620108894,9.86577159258351,0.7009286459920901,4.5370590233380925,3.2906899050289113,3.286535272894514,False,305.664936,9,1330,2691
19,0,2,0,2,4.7315234599063825,14.194570379719147,9.86577159258351,0.6950384075505013,4.752667465569014,3.2889978609007287,3.288227317022696,False,426.502457,15,1670,2691
20,0,13,0,13,4.863047390375731,14.589142171127193,9.865771592583508,0.6762406916637275,4.770421061523441,3.2885483867563123,3.288676791167111,False,406.898261,15,1630,2691
1,0,3,0,3,5.082109680026943,15.24632904008083,9.865771592583512,0.6470916091767102,5.162882896956104,3.2990487240699027,3.2781764538535234,False,279.410869,2,2660,2692
2,0,2,0,2,5.232280222711953,15.69684066813586,9.865771592583512,0.6285195728979238,5.278568882366505,3.292371899798916,3.2848532781245092,False,298.499885,2,2660,2692
3,0,6,0,6,5.684516721551066,17.0535501646532,9.86577159258351,0.5785171707549928,5.714774346290714,3.2846303698802433,3.2925948080431815,False,249.059599,3,2710,2692
4,0,3,0,3,4.93820019826684,14.81460059480052,9.86577159258351,0.665949212025743,4.963440723196854,3.283420533005848,3.2938046449175786,False,301.235641,2,2660,2692
5,0,3,0,3,5.1580049755514965,15.47401492665449,9.86577159258351,0.6375702517637746,5.196165475479147,3.284685158291673,3.292540019631753,False,291.158231,3,2710,2692
6,0,10,0,10,5.516995504880999,16.550986514642997,9.865771592583513,0.5960835980293419,5.687429445451368,3.2959426973003354,3.281282480623089,False,239.847309,2,2660,2692
7,0,1,0,1,5.365300329255887,16.09590098776766,9.865771592583513,0.6129368961750675,5.098309195163615,3.2906032706573414,3.286621907266085,False,291.188604,3,2710,2692
8,0,2,0,2,4.901683615267498,14.705050845802493,9.86577159258351,0.6709104032373788,5.027768209930267,3.2885877355659736,3.28863744235745,False,319.590597,2,2660,2692
9,0,5,1,5,5.31666008110929,15.949980243327868,9.865771592583508,0.6185444396842132,5.418737014600287,3.2921889512298748,3.28503622669355,False,280.001662,3,2710,2692
10,0,5,0,5,5.160095551947647,15.48028665584294,9.865771592583515,0.6373119446634885,5.265554257523631,3.287759504491107,3.289465673432318,False,289.324976,2,2660,2692
11,0,5,2,4,5.230938695914457,15.69281608774337,9.865771592583506,0.628680763058774,5.318927033438797,3.283048311221975,3.294176866701449,True,325.400403,8,2960,2692
12,0,2,0,2,5.0454834803976745,15.136450441193023,9.865771592583515,0.6517889799139669,5.144566292092514,3.2864391429706417,3.2907860349527827,False,288.102347,3,2710,2692
13,0,3,0,3,5.396328748259097,16.18898624477729,9.865771592583508,0.6094125625541434,5.466947366087363,3.2877029866611394,3.2895221912622854,False,246.35927,0,2680,2692
14,0,5,0,5,5.688070623454749,17.064211870364247,9.86577159258351,0.5781557136967802,5.466002619892701,3.2820242637339576,3.295200914189468,False,263.255567,3,2710,2692
15,0,6,0,6,5.79903436350382,17.397103090511457,9.865771592583515,0.56709278212902,5.51640054276821,3.2904423905866422,3.2867827873367843,False,260.272783,4,2760,2692
16,0,2,0,2,5.394621888251376,16.18386566475413,9.865771592583512,0.6096053808744585,5.510946996399539,3.2852456816067965,3.2919794963166282,False,252.535583,2,2660,2692
17,0,2,0,2,5.6024455773283295,16.80733673198499,9.865771592583508,0.5869919636826563,5.386936207515846,3.288528700741467,3.28869647718196,False,241.112679,1,2610,2692
18,0,1,0,1,5.333739925016273,16.001219775048817,9.865771592583515,0.616563720221349,5.2505255444819054,3.29561585160959,3.281609326313833,False,282.811344,1,2610,2692
19,0,4,0,4,5.386282446996372,16.158847340989116,9.865771592583515,0.6105492170569397,5.2695321887727085,3.2788493563616252,3.298375821561801,False,264.333866,2,2660,2692
20,0,7,0,7,5.817776824583445,17.453330473750334,9.865771592583512,0.5652658446719697,5.581555019955105,3.280856503852289,3.296368674071135,False,255.650337,5,2810,2692
1,0,6,0,6,4.4642729614232195,13.392818884269658,9.865771592583512,0.7366463832473096,4.295841787068858,3.289108894820333,3.288116283103093,False,335.200562,15,1230,2693
2,0,2,0,2,4.560804851817017,13.68241455545105,9.865771592583513,0.721054865908372,4.556448918857392,3.2920679819320458,3.2851571959913803,False,324.468979,15,1230,2693
3,0,7,2,5,5.021958506359576,15.065875519078729,9.865771592583506,0.6548422346972101,4.172828363976265,3.2872055266607756,3.29001965126265,False,321.493405,15,1230,2693
4,0,3,0,3,4.335852994515194,13.007558983545582,9.865771592583508,0.7584644901525028,4.323242064103114,3.2913249673322453,3.285900210591183,False,171.124704,6,780,2693
5,0,8,0,8,4.77510877515635,14.32532632546905,9.865771592583506,0.6886943702666735,4.60094942136659,3.2930603798370583,3.284164798086366,False,295.527243,15,1230,2693
6,0,4,0,4,4.566626091883017,13.699878275649052,9.865771592583506,0.7201357117252271,4.5974224816063,3.2797602827667,3.297464895156725,False,237.792926,10,980,2693
7,0,6,0,6,4.576585520509328,13.729756561527983,9.86577159258351,0.7185685739125406,4.440401909269695,3.2951521534913484,3.2820730244320773,False,270.418698,11,1030,2693
8,0,1,0,1,4.4527827521167875,13.358348256350363,9.865771592583512,0.7385472667171609,4.417557782035776,3.287140980935591,3.2900841969878347,False,332.473139,15,1230,2693
9,0,9,0,9,4.697570774476338,14.092712323429014,9.865771592583506,0.7000619445116854,4.599816104456213,3.288835946476532,3.288389231446896,False,311.775411,15,1270,2693
10,0,4,0,4,4.6144373330573645,13.843311999172094,9.865771592583513,0.712674220820389,4.744038147793554,3.293032272939406,3.28419290498402,False,325.189626,15,1230,2693
11,0,7,0,7,4.650221336810537,13.95066401043161,9.865771592583512,0.7071901083135813,4.64821477350032,3.292222333329922,3.2850028445935036,False,332.594546,15,1230,2693
