<<<<<<< HEAD
Iteration,Out Of Box,Front Area,Gross Volume,Net Volume,Deflation Factor
170,0,3.113230648168793,7.463217224322667,9.339691944506379,0.7990860157558561
171,0,3.0842147060116316,7.463217224322667,9.252644118034894,0.8066037263635435
172,0,3.0931552598947114,7.463217224322668,9.279465779684134,0.8042722934182436
173,0,3.096339602369814,7.463217224322667,9.289018807109443,0.8034451624331539
174,0,3.1003369753045646,7.463217224322666,9.301010925913694,0.8024092524748335
175,0,3.088721248531444,7.463217224322668,9.266163745594332,0.8054268658775982
176,0,3.1116297090792058,7.463217224322668,9.334889127237616,0.7994971469501734
177,0,3.0934354618800493,7.463217224322667,9.280306385640149,0.8041994427975839
178,0,3.0950178493580305,7.463217224322666,9.285053548074092,0.8037882803455332
179,0,3.118774144312158,7.463217224322668,9.356322432936473,0.7976656723640022
180,0,3.148920937399874,7.463217224322666,9.446762812199623,0.7900290684428543
181,0,3.1111854615932035,7.463217224322666,9.33355638477961,0.7996113074854363
182,0,3.0854003693030485,7.463217224322665,9.256201107909146,0.806293763209787
183,0,3.0736296669913425,7.463217224322669,9.220889000974028,0.809381527479
184,0,3.1004892623810987,7.463217224322669,9.301467787143295,0.8023698404501816
185,0,3.110673187711569,7.463217224322671,9.332019563134708,0.7997429895888163
186,0,3.0816573042044606,7.463217224322667,9.244971912613382,0.8072731096284049
187,0,3.090040759849127,7.463217224322668,9.27012227954738,0.8050829319467256
188,0,3.088663510935802,7.463217224322667,9.265990532807406,0.8054419220371754
189,0,3.085868159224912,7.463217224322668,9.257604477674736,0.8061715363105716
190,0,3.0993222983045463,7.463217224322669,9.297966894913639,0.8026719506180806
191,0,3.0944744106112747,7.463217224322667,9.283423231833824,0.8039294383057447
192,0,3.0894101571235373,7.463217224322668,9.268230471370611,0.8052472634745549
193,0,3.0755120114403574,7.463217224322667,9.226536034321072,0.8088861514831599
194,0,3.0977243926374536,7.463217224322668,9.293173177912362,0.8030859945729777
195,0,3.11062669904257,7.463217224322666,9.33188009712771,0.799754941838547
196,0,3.107563940030013,7.463217224322669,9.32269182009004,0.8005431658954687
197,0,3.09865601311287,7.463217224322669,9.29596803933861,0.80284454429489
198,0,3.1139175833231674,7.463217224322667,9.341752749969501,0.7989097361142461
199,0,3.1016149467032834,7.463217224322665,9.304844840109851,0.8020786324293566
200,0,3.131410859775358,7.463217224322672,9.394232579326074,0.7944467162487551
>>>>>>> 539fc5b47654804362cbb29d357f178f7ae3a13e
